"","species","location","site","nest","year","site_box_year","n_sampleID","n_percent_aquatic_pa","n_percent_aquatic_ra","n_num_fam","n_parental_investment_proj","n_band","n_age","n_sex","n_capture_date","n_cap_doy","n_cap_num","n_age.1","n_age_nestad","n_mass","n_bhead","n_fwing","n_sseries_type","n_cort1_raw","n_cort1_correct","n_glucose1","n_buty","n_cort2_raw","n_cort2_correct","n_glucose2","n_inject1_type","n_inject1_dose","n_inject2_type","n_inject2_dose","n_cort3_raw","n_cort3_correct","n_glucose3","n_fate","n_micro_nb","n_blood_nb","n_bolus_nb","n_lifetag_nb","n_Notes","n_Nest_Experiment","n_Nest_Treatment","n_Day6_Brood_Mass","n_Brood_Size_Day6","n_avg_day6_mass","n_exp_treat","n_TotalReads","ad_Individual_Band","ad_Adult_or_Nestling","ad_Sex","ad_Experiment","ad_Individual_Treatment","ad_RFID_On","ad_Individual_RFID","ad_Manipulated_after_1st_capture","ad_Capture_Date","ad_Capture_Number","ad_Method","ad_Leg_Banded","ad_Status","ad_Age","ad_Measured_by","ad_Mass","ad_Bill.Head","ad_Flat_Wing","ad_Tail","ad_Fat","ad_Culmen","ad_Ectoparasites_Presence","ad_Genetic_Mom","ad_Genetic_Dad","ad_Current_Brood_Size","ad_Natal_Nest","ad_Trap_set","ad_Disturbance_Time","ad_Bleed1_Latency","ad_Stress_Series_Type","ad_Bleed1_Amount","ad_Bleed1_Plasma_nb","ad_Base_Plasma_Sample_Box","ad_Baseline_Sample_Location","ad_Bleed1_CORT_Raw","ad_Bleed1_CORT_corrected_value","ad_Bleed1_OXY","ad_Bleed1_dROMs","ad_Bleed1_Glucose","ad_BUTY","ad_Bleed2_Time","ad_Bleed2_Amount","ad_Bleed2_Plasma_nb","ad_Stress_Plasma_Sample_Box","ad_Stress_Sample_Location","ad_Bleed2_CORT_Raw","ad_Bleed2_CORT_corrected_value","ad_Bleed2_OXY","ad_Bleed2_dROMs","ad_Bleed2_Glucose","ad_Inject_1_Type","ad_Inject_1_Dose","ad_Inject_1_Time","ad_Inject_2_Type","ad_Inject_2_Dose","ad_Inject_2_Time","ad_Bleed3_Time","ad_Bleed3_Amount","ad_Bleed3_Plasma_nb","ad_Dex_Plasma_Sample_Box","ad_Dex_Sample_Location","ad_Bleed3_CORT_Raw","ad_Bleed3_CORT_corrected_value","ad_Bleed3_Glucose","ad_Release_Time","ad_Nestling_Fate","ad_Feathers_Sample_nb","ad_Telomeres","ad_Telomere_Sample_nb","ad_Telomeres_Box","ad_Telomeres_Sample_Location","ad_Microbiome","ad_Microbiome_Sample_nb","ad_Microbiome_Box","ad_Microbiome_Sample_Location","ad_Blood_DNA_Collected","ad_Blood_DNA_Sample_nb","ad_Fecal_Sample_nb","ad_Bolus_nb","ad_Blood_Smear_Collected","ad_Lifetag_nb","ad_Bacteria_Killing_Assay","ad_CORT_AssayCode","ad_Extraction_Efficiency","ad_RIA_or_EIA","ad_OXY_AssayCode","ad_dROMS_AssayCode","ad_Notes"
"86","TRES","Ithaca","Unit_2","109","2019","Unit_2_109_2019","P19N246",0.571428571428571,0.981689308919079,14,"no","278171888","Nestling","Unknown","6/13/19","164","","12","12",17.5,25.5,51,"B_S_D",52.29,55.31,178,NA,103.73,109.7,112,"Dex",8,"",NA,4.58,4.85,188,"Died","","190350","","","","Color_Stress","Cont_Dul",61,5,12.2,"Color_Stress_Cont_Dul",1693,278172149,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","07-Jun-19",3,"Hand","R",2,"SY","KC",14.75,28.7,116,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",8,"19N0401","","",0.57,0.6,NA,NA,192,NA,"00-Jan-00",10,"19N0402","","",48.48,51.27,NA,NA,256,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",12.5,"19N0403","","",45.65,48.28,283,"00-Jan-00","","","","","","","","M19N163","","","Yes","190176","","","Yes","",NA,"19CORT013","94.6%","EIA","","","Mass may be incorrect due to miscalibrated scale."
"87","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N132",0.666666666666667,0.992521367521367,15,"no","281128710","Nestling","Unknown","6/6/19","157","","12","12",19,24.9,50,"B_S_D",1.53,1.62,169,NA,31.95,33.8,183,"Dex",8.5,"",NA,7.17,7.59,183,"Died","","190170","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",27144,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"88","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N168",0.5,0.785714285714286,4,"no","281128710","Nestling","Unknown","6/9/19","160","","15","15",19,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,25.84,27.33,199,"Died","M19N199","190218","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",98,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"89","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N133",0.545454545454545,0.981325301204819,11,"no","281128711","Nestling","Unknown","6/6/19","157","","12","12",15.5,24.5,44.5,"B_S_D",3.6,3.81,159,NA,35.87,37.94,192,"Dex",7,"",NA,5.26,5.57,146,"Died","","190171","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",3320,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"90","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N131",0.666666666666667,0.755269196286109,15,"no","281128709","Nestling","Unknown","6/6/19","157","","12","12",15.5,24.8,47,"B_S_D",2.3,2.44,176,NA,19.36,20.48,163,"Dex",7,"",NA,5.85,6.19,173,"Died","","190169","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",65807,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"91","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N169",0.8,0.97025641025641,10,"no","281128711","Nestling","Unknown","6/9/19","160","","15","15",17,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,39.73,42.02,247,"Died","M19N200","190219","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",1950,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"92","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N171",0.6,0.6,5,"no","281128713","Nestling","Unknown","6/9/19","160","","15","15",15.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,15.56,16.46,198,"Died","M19N202","190221","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",10,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"93","TRES","Ithaca","Unit_2","111","2019","Unit_2_111_2019","P19N170",0.375,0.475073313782991,8,"no","281128712","Nestling","Unknown","6/9/19","160","","15","15",18.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,18.42,19.48,226,"Died","M19N201","190220","","","","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",341,272107739,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","31-May-19",3,"Int_Wig_Wag","R",2,"ASY","CCT",17.5,26.6,109,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",4,"19N0211","","",0,0.47,NA,NA,191,NA,"00-Jan-00",5,"19N0212","","",15.58,16.47,NA,NA,251,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",7.5,"19N0213","","",9.2,9.73,241,"00-Jan-00","","","","","","","","M19N085","","","Yes","190092","P19N073","","Yes","",NA,"19CORT013","94.6%","EIA","","","Injection time represents ACTH injection"
"94","TRES","Ithaca","Unit_2","116","2019","Unit_2_116_2019","P19N261",0.375,0.0187424425634825,16,"no","278172281","Nestling","Unknown","6/14/19","165","","12","12",19.25,25.1,51.5,"B_S_D",16.58,17.54,203,NA,79.94,84.55,175,"Dex",8.5,"",NA,9.27,9.8,176,"Fledged","","190380","","","","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",1654,272107217,"Adult","F","Color_Stressor","Control_Control","Old","","","08-Jun-19",3,"Flap_Trap","R",2,"ASY","MV",20.75,29.2,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",8,"19N0439","","",2.92,3.09,NA,NA,223,NA,"00-Jan-00",15,"19N0440","","",16.16,17.09,NA,NA,272,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",10,"19N0441","","",23.21,24.54,305,"00-Jan-00","","","","T19N136","","","","M19N179","","","Yes","190192","P19N148","","Yes","",NA,"19CORT013","94.6%","EIA","","",""
"95","TRES","Ithaca","Unit_2","116","2019","Unit_2_116_2019","P19N327",0.647058823529412,0.750322118826056,17,"no","278172280","Nestling","Unknown","6/17/19","168","","15","15",16,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,28.99,30.67,254,"Fledged","M19N292","190543","","","","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",6985,272107217,"Adult","F","Color_Stressor","Control_Control","Old","","","08-Jun-19",3,"Flap_Trap","R",2,"ASY","MV",20.75,29.2,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",8,"19N0439","","",2.92,3.09,NA,NA,223,NA,"00-Jan-00",15,"19N0440","","",16.16,17.09,NA,NA,272,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",10,"19N0441","","",23.21,24.54,305,"00-Jan-00","","","","T19N136","","","","M19N179","","","Yes","190192","P19N148","","Yes","",NA,"19CORT013","94.6%","EIA","","",""
"96","TRES","Ithaca","Unit_2","116","2019","Unit_2_116_2019","P19N260",0.666666666666667,0.999400898652022,12,"no","278172278","Nestling","Unknown","6/14/19","165","","12","12",15.5,24.5,50,"B_S_D",1.7,1.81,155,NA,60,63.45,155,"Dex",7,"",NA,4.59,4.86,192,"Fledged","","190377","","","","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",10015,272107217,"Adult","F","Color_Stressor","Control_Control","Old","","","08-Jun-19",3,"Flap_Trap","R",2,"ASY","MV",20.75,29.2,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",8,"19N0439","","",2.92,3.09,NA,NA,223,NA,"00-Jan-00",15,"19N0440","","",16.16,17.09,NA,NA,272,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",10,"19N0441","","",23.21,24.54,305,"00-Jan-00","","","","T19N136","","","","M19N179","","","Yes","190192","P19N148","","Yes","",NA,"19CORT013","94.6%","EIA","","",""
"97","TRES","Ithaca","Unit_2","116","2019","Unit_2_116_2019","P19N326",0.538461538461538,0.948248658882928,13,"no","278172279","Nestling","Unknown","6/17/19","168","","15","15",17,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Dex",NA,"",NA,14.07,14.89,216,"Fledged","M19N291","190542","","","Microb not fully inserted","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",3169,272107217,"Adult","F","Color_Stressor","Control_Control","Old","","","08-Jun-19",3,"Flap_Trap","R",2,"ASY","MV",20.75,29.2,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",8,"19N0439","","",2.92,3.09,NA,NA,223,NA,"00-Jan-00",15,"19N0440","","",16.16,17.09,NA,NA,272,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",10,"19N0441","","",23.21,24.54,305,"00-Jan-00","","","","T19N136","","","","M19N179","","","Yes","190192","P19N148","","Yes","",NA,"19CORT013","94.6%","EIA","","",""
"98","TRES","Ithaca","Unit_2","116","2019","Unit_2_116_2019","P19N325",0.666666666666667,0.866666666666667,6,"no","278172277","Nestling","Unknown","6/17/19","168","","15","15",17.25,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,9.89,10.46,277,"Fledged","M19N289","190540","","","","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",15,272107217,"Adult","F","Color_Stressor","Control_Control","Old","","","08-Jun-19",3,"Flap_Trap","R",2,"ASY","MV",20.75,29.2,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",8,"19N0439","","",2.92,3.09,NA,NA,223,NA,"00-Jan-00",15,"19N0440","","",16.16,17.09,NA,NA,272,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",10,"19N0441","","",23.21,24.54,305,"00-Jan-00","","","","T19N136","","","","M19N179","","","Yes","190192","P19N148","","Yes","",NA,"19CORT013","94.6%","EIA","","",""
"99","TRES","Ithaca","Unit_2","117","2019","Unit_2_117_2019","P19N353",0.411764705882353,0.484532993783237,17,"no","281128513","Nestling","Unknown","6/18/19","169","","12","12",11.75,22.5,29,"B_S_D",13.98,14.79,193,NA,7.94,8.4,209,"Dex",5.5,"",NA,4.66,4.93,216,"Fledged","","190581","","","","Color_Stress","Pred_Dul",51,6,8.5,"Color_Stress_Pred_Dul",26702,278171875,"Adult","F","Color_Stressor","Control_Control","Old","","Yes","12-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.75,27.5,116.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",14.5,"19N0605","","",0.77,0.82,NA,NA,287,NA,"00-Jan-00",13,"19N0606","","",35.65,37.71,NA,NA,352,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",12.5,"19N0607","","",24.36,25.76,403,"00-Jan-00","","","","","","","","M19N223","","","Yes","190273","P19N204","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"100","TRES","Ithaca","Unit_2","117","2019","Unit_2_117_2019","P19N352",0.36,0.0375416133162612,25,"no","281128512","Nestling","Unknown","6/18/19","169","","12","12",15,23.4,34,"B_S_D",4.47,4.73,181,NA,8.64,9.14,206,"Dex",7,"",NA,5.3,5.61,208,"Fledged","","190580","","","","Color_Stress","Pred_Dul",51,6,8.5,"Color_Stress_Pred_Dul",19525,278171875,"Adult","F","Color_Stressor","Control_Control","Old","","Yes","12-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.75,27.5,116.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",14.5,"19N0605","","",0.77,0.82,NA,NA,287,NA,"00-Jan-00",13,"19N0606","","",35.65,37.71,NA,NA,352,"Cortro",5.5,"00-Jan-00","",NA,"","00-Jan-00",12.5,"19N0607","","",24.36,25.76,403,"00-Jan-00","","","","","","","","M19N223","","","Yes","190273","P19N204","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"101","TRES","Ithaca","Unit_2","120","2019","Unit_2_120_2019","P19N282",0.5,0.0642027775669727,22,"no","278172268","Nestling","Unknown","6/16/19","167","","15","15",17,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,43.33,45.83,180,"Fledged","M19N250","190458","","","","Color_Stress","Cont_Con",71,7,10.1428571428571,"Color_Stress_Cont_Con",13177,272106913,"Adult","F","Color_Stressor","Control_Control","Old","","Control","07-Jun-19",3,"Hand","R",2,"ASY","CCT",18.5,29,122.5,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",25,"19N0410","","",0.37,0.47,NA,NA,241,NA,"00-Jan-00",18.5,"19N0411","","",17.87,18.9,NA,NA,297,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",11.5,"19N0412","","",31.54,33.36,325,"00-Jan-00","","","","","","","","M19N166","","","Yes","190179","P19N138","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"102","TRES","Ithaca","Unit_2","120","2019","Unit_2_120_2019","P19N242",0.352941176470588,0.194308145240432,17,"no","278172270","Nestling","Unknown","6/13/19","164","","12","12",16.5,24.5,50,"B_S_D",24.23,25.63,181,NA,57.14,60.43,159,"Dex",7.5,"",NA,3.78,4,152,"Fledged","","190342","","","","Color_Stress","Cont_Con",71,7,10.1428571428571,"Color_Stress_Cont_Con",1019,272106913,"Adult","F","Color_Stressor","Control_Control","Old","","Control","07-Jun-19",3,"Hand","R",2,"ASY","CCT",18.5,29,122.5,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",25,"19N0410","","",0.37,0.47,NA,NA,241,NA,"00-Jan-00",18.5,"19N0411","","",17.87,18.9,NA,NA,297,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",11.5,"19N0412","","",31.54,33.36,325,"00-Jan-00","","","","","","","","M19N166","","","Yes","190179","P19N138","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"103","TRES","Ithaca","Unit_2","120","2019","Unit_2_120_2019","P19N243",0.428571428571429,0.993022062596203,14,"no","278172271","Nestling","Unknown","6/13/19","164","","12","12",14.5,24.3,44,"B_S_D",16.64,17.61,153,NA,82.05,86.78,126,"Dex",7,"",NA,4.57,4.84,168,"Died","","190343","","","","Color_Stress","Cont_Con",71,7,10.1428571428571,"Color_Stress_Cont_Con",9745,272106913,"Adult","F","Color_Stressor","Control_Control","Old","","Control","07-Jun-19",3,"Hand","R",2,"ASY","CCT",18.5,29,122.5,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",25,"19N0410","","",0.37,0.47,NA,NA,241,NA,"00-Jan-00",18.5,"19N0411","","",17.87,18.9,NA,NA,297,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",11.5,"19N0412","","",31.54,33.36,325,"00-Jan-00","","","","","","","","M19N166","","","Yes","190179","P19N138","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"104","TRES","Ithaca","Unit_2","120","2019","Unit_2_120_2019","P19N241",0.75,0.865384615384615,4,"no","278172269","Nestling","Unknown","6/13/19","164","","12","12",18.5,24.5,51,"B_S_D",21.97,23.24,170,NA,56.05,59.28,171,"Dex",8.5,"",NA,4.87,5.15,143,"Fledged","","190341","","","","Color_Stress","Cont_Con",71,7,10.1428571428571,"Color_Stress_Cont_Con",52,272106913,"Adult","F","Color_Stressor","Control_Control","Old","","Control","07-Jun-19",3,"Hand","R",2,"ASY","CCT",18.5,29,122.5,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",25,"19N0410","","",0.37,0.47,NA,NA,241,NA,"00-Jan-00",18.5,"19N0411","","",17.87,18.9,NA,NA,297,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",11.5,"19N0412","","",31.54,33.36,325,"00-Jan-00","","","","","","","","M19N166","","","Yes","190179","P19N138","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"105","TRES","Ithaca","Unit_2","121","2019","Unit_2_121_2019","P19N219",0.4375,0.705797101449275,16,"no","278171895","Nestling","Unknown","6/12/19","163","","12","12",18,25.5,46,"B_S_D",0.37,0.47,220,NA,16.29,17.24,213,"Dex",8,"",NA,38.03,40.23,212,"Fledged","","190291","","","","Color_Stress","Cont_Dul",8,1,8,"Color_Stress_Cont_Dul",2070,88004570,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Hand","R",2,"ASY","RC",20.5,27.9,119,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",15.5,"19N0365","","",1.73,1.83,NA,NA,197,NA,"00-Jan-00",16.5,"19N0366","","",9.53,10.08,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0367","","",25.2,26.65,237,"00-Jan-00","","","","","","","","M19N154","","","Yes","190162","P19N125","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"106","TRES","Ithaca","Unit_2","121","2019","Unit_2_121_2019","P19N269",0.45,0.914474155853466,20,"no","278171895","Nestling","Unknown","6/15/19","166","","15","15",15.25,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,24.6,26.02,247,"Fledged","","190404","","","","Color_Stress","Cont_Dul",8,1,8,"Color_Stress_Cont_Dul",13949,88004570,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Hand","R",2,"ASY","RC",20.5,27.9,119,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",15.5,"19N0365","","",1.73,1.83,NA,NA,197,NA,"00-Jan-00",16.5,"19N0366","","",9.53,10.08,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0367","","",25.2,26.65,237,"00-Jan-00","","","","","","","","M19N154","","","Yes","190162","P19N125","","Yes","",NA,"19CORT014","94.6%","EIA","","",""
"107","TRES","Ithaca","Unit_2","14","2019","Unit_2_14_2019","P19N485",0.428571428571429,0.915254237288136,7,"no","278172294","Nestling","Unknown","6/26/19","177","","12","12",24,26.1,50,"B_S_D",2.02,2.14,193,NA,41.14,43.52,199,"Dex",11,"",NA,11.28,11.94,229,"Fledged","","190851","","","Fecal sample should be +100 and tube is mislabeled as -100.","Color_Stress","Pred_Dul",40,3,13.3333333333333,"Color_Stress_Pred_Dul",59,278172163,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","21-Jun-19",3,"Flap_Trap","R",2,"ASY","TAR",19,29.2,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5,"19N1302","","",5.06,5.35,NA,NA,196,NA,"00-Jan-00",10,"19N1303","","",29.94,31.66,NA,NA,170,"Cortro",5,"00-Jan-00","",NA,"","00-Jan-00",5,"19N1304","","",23.46,24.81,180,"00-Jan-00","","","","","","","","M19N320","","","Yes","190704","P19N406","","","",NA,"19CORT005","94.6%","EIA","","",""
"108","TRES","Ithaca","Unit_2","14","2019","Unit_2_14_2019","P19N486",0.5,0.416107382550336,12,"no","278172295","Nestling","Unknown","6/26/19","177","","12","12",23,25.7,53,"B_S_D",1.5,1.59,176,NA,14.71,15.57,199,"Dex",10.5,"",NA,7.07,7.48,225,"Fledged","","190852","","","Fecal sample should be +100 and tube is mislabeled as -100.","Color_Stress","Pred_Dul",40,3,13.3333333333333,"Color_Stress_Pred_Dul",298,278172163,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","21-Jun-19",3,"Flap_Trap","R",2,"ASY","TAR",19,29.2,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5,"19N1302","","",5.06,5.35,NA,NA,196,NA,"00-Jan-00",10,"19N1303","","",29.94,31.66,NA,NA,170,"Cortro",5,"00-Jan-00","",NA,"","00-Jan-00",5,"19N1304","","",23.46,24.81,180,"00-Jan-00","","","","","","","","M19N320","","","Yes","190704","P19N406","","","",NA,"19CORT005","94.6%","EIA","","",""
"109","TRES","Ithaca","Unit_2","14","2019","Unit_2_14_2019","P19N487",0.5,0.8,6,"no","278172296","Nestling","Unknown","6/26/19","177","","12","12",23,26.5,55,"B_S_D",0.25,0.47,194,NA,24.85,26.28,221,"Dex",10.5,"",NA,8.46,8.95,217,"Fledged","","190853","","","Fecal sample should be +100 and tube is mislabeled as -100.","Color_Stress","Pred_Dul",40,3,13.3333333333333,"Color_Stress_Pred_Dul",15,278172163,"Adult","F","Color_Stressor","Predator_Dull","Old","","Yes","21-Jun-19",3,"Flap_Trap","R",2,"ASY","TAR",19,29.2,116,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",5,"19N1302","","",5.06,5.35,NA,NA,196,NA,"00-Jan-00",10,"19N1303","","",29.94,31.66,NA,NA,170,"Cortro",5,"00-Jan-00","",NA,"","00-Jan-00",5,"19N1304","","",23.46,24.81,180,"00-Jan-00","","","","","","","","M19N320","","","Yes","190704","P19N406","","","",NA,"19CORT005","94.6%","EIA","","",""
